id,name,host_id,host_name,host_is_superhost,neighbourhood,neighbourhood_group_cleansed,beds,price,review_scores_rating
41430974,Home in Bozeman · ★4.93 · 3 bedrooms · 3 beds · 1 bath,222903364,Debbie,t,Bozeman, Montana, United States,,3,$216.00,4.93
41749663,Townhouse in Bozeman · ★4.98 · 3 bedrooms · 3 beds · 3 baths,329791321,Patrick,t,Bozeman, Montana, United States,,3,$439.00,4.98
42330186,Rental unit in Bozeman · ★4.98 · 2 bedrooms · 3 beds · 1 bath,80123200,Heather,t,Bozeman, Montana, United States,,3,$161.00,4.98
42471467,Guesthouse in Bozeman · ★4.97 · 1 bedroom · 2 beds · 1 bath,22366054,Tessa,t,Bozeman, Montana, United States,,2,$151.00,4.97
42563510,Condo in Bozeman · ★4.93 · 2 bedrooms · 2 beds · 2 baths,122381278,Evolve,t,Bozeman, Montana, United States,,2,$194.00,4.93
42690670,Cottage in Bozeman · ★4.97 · 2 bedrooms · 2 beds · 2 baths,340073907,Bo And Kelley,t,Bozeman, Montana, United States,,2,$146.00,4.97
42913733,Home in Bozeman · ★4.97 · 1 bedroom · 1 bed · 1 bath,2209026,Kristen,t,Bozeman, Montana, United States,,1,$189.00,4.97
43516278,Guest suite in Bozeman · ★4.77 · 2 bedrooms · 3 beds · 1 bath,26925375,Loretta & Jack,t,,,3,$125.00,4.77
43624070,Townhouse in Bozeman · ★4.94 · 2 bedrooms · 2 beds · 2 baths,2485195,Kay,t,Bozeman, Montana, United States,,2,$135.00,4.94
43689621,Guest suite in Bozeman · ★4.91 · 1 bedroom · 1 bed · 1 bath,22056231,Kelsey,t,Bozeman, Montana, United States,,1,$92.00,4.91
43745279,Home in Bozeman · ★5.0 · 6 bedrooms · 8 beds · 6.5 baths,8224408,Paul,t,,,8,$788.00,5.0
43745323,Townhouse in Bozeman · ★4.60 · 2 bedrooms · 2 beds · 2 baths,8224408,Paul,t,,,2,$409.00,4.6
43745331,Home in Bozeman · ★5.0 · 2 bedrooms · 3 beds · 2 baths,8224408,Paul,t,,,3,$366.00,5.0
43788075,Guesthouse in Bozeman · ★4.95 · 1 bedroom · 1 bed · 1 bath,141188755,Emily,f,Bozeman, Montana, United States,,1,$115.00,4.95
43836157,Condo in Bozeman · ★4.73 · 1 bedroom · 1 bed · 1 private bath,350610001,Garrett,f,Bozeman, Montana, United States,,1,$95.00,4.73
43928912,Condo in Bozeman · ★4.95 · 1 bedroom · 1 bed · 1 bath,169754903,VR Bozeman,t,Bozeman, Montana, United States,,1,$197.00,4.95
43928924,Rental unit in Bozeman · ★4.89 · 2 bedrooms · 2 beds · 1 bath,169754903,VR Bozeman,t,Bozeman, Montana, United States,,2,$197.00,4.89
44062808,Home in Bozeman · ★4.95 · 4 bedrooms · 7 beds · 2.5 baths,304628102,Lisa,t,Bozeman, Montana, United States,,7,$700.00,4.95
45027743,Guesthouse in Bozeman · ★5.0 · 1 bedroom · 1 bath,80104837,Arne,f,Bozeman, Montana, United States,,,$245.00,5.0
45075319,Rental unit in Bozeman · ★4.98 · 1 bedroom · 1 bed · 1 bath,219957508,Luke,f,,,1,$110.00,4.98
45179305,Home in Bozeman · ★4.96 · 2 bedrooms · 2 beds · 1 bath,31042092,Bri,t,Bozeman, Montana, United States,,2,$300.00,4.96
45381974,Home in Bozeman · ★4.67 · 3 bedrooms · 3 beds · 1 bath,317251520,Katie,t,Bozeman, Montana, United States,,3,$161.00,4.67
45543284,Condo in Bozeman · ★4.99 · 1 bedroom · 2 beds · 1 bath,241117654,Abigail,t,Bozeman, Montana, United States,,2,$154.00,4.99
45636583,Condo in Bozeman · ★4.94 · 1 bedroom · 2 beds · 1 bath,368324386,John,t,,,2,$135.00,4.94
45825187,Condo in Bozeman · ★4.99 · 1 bedroom · 1 bed · 1 bath,27061791,Ambrose & Jill,t,Bozeman, Montana, United States,,1,$202.00,4.99
45879842,Home in Bozeman · 4 bedrooms · 4 beds · 3 baths,3056473,Kelly,f,,,4,$230.00,
46104133,Home in Bozeman · ★4.75 · 3 bedrooms · 3 beds · 1 bath,104010331,Dream MT,f,,,3,$385.00,4.75
46335623,Condo in Bozeman · ★4.99 · 1 bedroom · 2 beds · 1 bath,334582361,Kelly,t,,,2,$189.00,4.99
46377655,Home in Bozeman · ★4.97 · 3 bedrooms · 3 beds · 2 baths,169754903,VR Bozeman,t,Bozeman, Montana, United States,,3,$312.00,4.97
46641566,Guest suite in Bozeman · ★4.92 · 1 bedroom · 2 beds · 1 bath,7161309,Orlando,t,Bozeman, Montana, United States,,2,$100.00,4.92
46816607,Camper/RV in Bozeman · ★4.89 · 1 bedroom · 3 beds · 1 bath,7831671,Lei-Anna & Troy,t,Bozeman, Montana, United States,,3,$94.00,4.89
47056552,Boutique hotel in Bozeman · ★4.89 · 1 bedroom · 1 bed · 1 private bath,318737520,RSVP Hotel,t,,,1,$138.00,4.89
47056582,Boutique hotel in Bozeman · ★4.63 · 1 bedroom · 2 beds · 1 private bath,318737520,RSVP Hotel,t,,,2,$154.00,4.63
47056646,Boutique hotel in Bozeman · ★4.93 · 1 bedroom · 1 bed · 1 private bath,318737520,RSVP Hotel,t,,,1,$148.00,4.93
47056677,Boutique hotel in Bozeman · ★4.88 · 1 bedroom · 2 beds · 1 private bath,318737520,RSVP Hotel,t,,,2,$218.00,4.88
47056720,Boutique hotel in Bozeman · 1 bedroom · 2 beds · 1 private bath,318737520,RSVP Hotel,t,,,2,$218.00,5.0
47057068,Boutique hotel in Bozeman · ★4.83 · 1 bedroom · 2 beds · 1 private bath,318737520,RSVP Hotel,t,,,2,$144.00,4.83
47097461,Boutique hotel in Bozeman · 1 bedroom · 1 bed · 1 private bath,318737520,RSVP Hotel,t,,,1,$198.00,5.0
47314704,Bungalow in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,304628102,Lisa,t,Bozeman, Montana, United States,,1,$175.00,5.0
47359172,Condo in Bozeman · ★4.86 · 1 bedroom · 2 beds · 1 bath,78849013,Stay Montana,t,Bozeman, Montana, United States,,2,$174.00,4.86
47469271,Rental unit in Bozeman · ★4.93 · 2 bedrooms · 3 beds · 1 bath,207748076,Richard,t,Bozeman, Montana, United States,,3,$160.00,4.93
47501268,Guest suite in Bozeman · ★4.99 · 1 bedroom · 1 bed · 1 bath,42711132,Chris,t,Bozeman, Montana, United States,,1,$111.00,4.99
47769612,Rental unit in Bozeman · ★4.90 · 3 bedrooms · 4 beds · 1 bath,374451536,Dan,f,,,4,$220.00,4.9
47871817,Rental unit in Bozeman · ★4.82 · Studio · 1 bed · 1 bath,317251520,Katie,t,Bozeman, Montana, United States,,1,$127.00,4.82
47885451,Condo in Bozeman · ★4.67 · 1 bedroom · 1 bed · 1 bath,158595657,Mountain Home,t,,,1,$141.00,4.67
47890304,Condo in Bozeman · ★4.97 · 1 bedroom · 2 beds · 1 bath,21834257,Jacqui,t,Bozeman, Montana, United States,,2,$148.00,4.97
47906487,Rental unit in Bozeman · ★4.88 · 1 bedroom · 2 beds · 1 bath,374451536,Dan,f,Bozeman, Montana, United States,,2,$140.00,4.88
47966159,Condo in Bozeman · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,62463332,Devan,t,Bozeman, Montana, United States,,2,$195.00,5.0
48030423,Condo in Bozeman · ★4.84 · 2 bedrooms · 2 beds · 2 baths,158595657,Mountain Home,t,,,2,$244.00,4.84
48122335,Townhouse in Bozeman · ★4.99 · 1 bedroom · 2 beds · 1 bath,103773075,Bozeman Montana,t,Bozeman, Montana, United States,,2,$186.00,4.99
48167177,Rental unit in Bozeman · ★4.93 · 1 bedroom · 1 bed · 1 bath,4080107,Elise,t,Bozeman, Montana, United States,,1,$137.00,4.93
48168037,Rental unit in Bozeman · ★4.88 · 1 bedroom · 1 bed · 1 bath,4080107,Elise,t,Bozeman, Montana, United States,,1,$123.00,4.88
48200822,Guest suite in Bozeman · ★4.98 · Studio · 1 bed · 1 bath,150728239,Jessica,t,,,1,$139.00,4.98
48428210,Condo in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,205470126,Chris,f,Bozeman, Montana, United States,,1,$79.00,5.0
48563248,Rental unit in Bozeman · ★4.97 · 2 bedrooms · 2 beds · 2 baths,166104792,Caleb And Madison,t,Bozeman, Montana, United States,,2,$189.00,4.97
48700264,Townhouse in Bozeman · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,44342268,Sam,t,Bozeman, Montana, United States,,4,$225.00,5.0
48793153,Home in Bozeman · ★4.85 · 4 bedrooms · 8 beds · 2 baths,393645536,Arik And Rachel,t,Bozeman, Montana, United States,,8,$325.00,4.85
48935787,Condo in Bozeman · ★4.50 · 1 bedroom · 2 beds · 1 bath,78849013,Stay Montana,t,,,2,$121.00,4.5
48974287,Guesthouse in Bozeman · ★4.92 · 1 bedroom · 1 bed · 1 bath,6343008,Drew,t,Bozeman, Montana, United States,,1,$108.00,4.92
48979458,Home in Bozeman · ★4.96 · 2 bedrooms · 2 beds · 2 baths,179304077,Jami,t,Bozeman, Montana, United States,,2,$225.00,4.96
49045151,Home in Bozeman · ★4.91 · 2 bedrooms · 2 beds · 1 bath,174302859,Alayna,t,,,2,$85.00,4.91
49096743,Guesthouse in Bozeman · ★4.97 · 1 bedroom · 1 bed · 1 bath,395972229,Cody,t,Bozeman, Montana, United States,,1,$104.00,4.97
49176919,Bungalow in Bozeman · ★4.91 · 3 bedrooms · 3 beds · 1 bath,396671231,Casey,f,Bozeman, Montana, United States,,3,$285.00,4.91
49196937,Townhouse in Bozeman · ★5.0 · 3 bedrooms · 3 beds · 3 baths,8224408,Paul,t,,,3,$377.00,5.0
49426669,Townhouse in Bozeman · ★4.71 · 3 bedrooms · 4 beds · 2 baths,398642839,Dirk,f,,,4,$175.00,4.71
49563956,Home in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,72406868,Jeni,t,Bozeman, Montana, United States,,1,$152.00,5.0
49585772,Condo in Bozeman · ★4.94 · 1 bedroom · 2 beds · 1 bath,122381278,Evolve,t,Bozeman, Montana, United States,,2,$121.00,4.94
49638052,Condo in Bozeman · ★4.90 · 1 bedroom · 2 beds · 1 bath,16439933,Caitlin,f,,,2,$232.00,4.9
49748930,Home in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,158595657,Mountain Home,t,,,1,$210.00,5.0
49748933,Home in Bozeman · ★4.91 · 3 bedrooms · 3 beds · 2 baths,158595657,Mountain Home,t,,,3,$332.00,4.91
49808248,Townhouse in Bozeman · ★4.98 · 3 bedrooms · 4 beds · 2.5 baths,163200599,Julie,t,Bozeman, Montana, United States,,4,$225.00,4.98
50073308,Condo in Bozeman · ★5.0 · 3 bedrooms · 2 beds · 2.5 baths,167100607,Dillon,f,,,2,$120.00,5.0
50075610,Condo in Bozeman · ★4.98 · 1 bedroom · 2 beds · 1 bath,219491,Elinor (Ellie),t,,,2,$133.00,4.98
50191565,Townhouse in Bozeman · ★4.97 · 3 bedrooms · 3 beds · 3.5 baths,158595657,Mountain Home,t,,,3,$700.00,4.97
50196973,Home in Bozeman · ★4.96 · 2 bedrooms · 2 beds · 2 baths,103773075,Bozeman Montana,t,Bozeman, Montana, United States,,2,$204.00,4.96
50246548,Home in Bozeman · ★4.97 · 2 bedrooms · 5 beds · 1 bath,3083856,Carrie,t,Bozeman, Montana, United States,,5,$179.00,4.97
50268142,Guesthouse in Bozeman · ★5.0 · 1 bedroom · 2 beds · 1 bath,17222868,Leah,t,,,2,$120.00,5.0
50306115,Home in Bozeman · ★4.72 · 3 bedrooms · 3 beds · 2 baths,158595657,Mountain Home,t,,,3,$250.00,4.72
50323448,Townhouse in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,32162998,Sarah,t,,,1,$74.00,5.0
50372449,Home in Bozeman · ★5.0 · 3 bedrooms · 3 beds · 2 baths,8224408,Paul,t,,,3,$356.00,5.0
50520697,Guest suite in Bozeman · ★4.72 · 1 bedroom · 2 beds · 1 bath,26925375,Loretta & Jack,t,Bozeman, Montana, United States,,2,$159.00,4.72
50545056,Guesthouse in Bozeman · ★4.96 · 1 bedroom · 2 beds · 1 bath,126115316,Brady,t,,,2,$155.00,4.96
50570285,Home in Bozeman · ★5.0 · 3 bedrooms · 3 beds · 2 baths,147570980,Catherine,t,,,3,$172.00,5.0
50675728,Condo in Bozeman · ★5.0 · 1 bedroom · 2 beds · 1 bath,87338185,Carrie,f,Bozeman, Montana, United States,,2,$135.00,5.0
50708956,Condo in Bozeman · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,112975939,Haley,t,,,4,$429.00,5.0
50912777,Home in Bozeman · ★4.98 · 1 bedroom · 2 beds · 1 bath,44596719,Jade,t,Bozeman, Montana, United States,,2,$160.00,4.98
50980152,Guesthouse in Bozeman · ★4.96 · 1 bedroom · 1 bed · 1 bath,62405798,Ana,t,Bozeman, Montana, United States,,1,$103.00,4.96
50980860,Home in Bozeman · ★5.0 · 4 bedrooms · 4 beds · 3 baths,8224408,Paul,t,,,4,$418.00,5.0
51088432,Condo in Bozeman · ★4.99 · 1 bedroom · 2 beds · 1 bath,21497881,Victoria,t,Bozeman, Montana, United States,,2,$135.00,4.99
51127349,Guesthouse in Bozeman · ★4.96 · 1 bedroom · 1 bath,62778374,John,f,,,,$169.00,4.96
51169010,Guesthouse in Bozeman · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,409136809,Ryan,f,Bozeman, Montana, United States,,1,$213.00,4.96
51169850,Townhouse in Bozeman · ★4.96 · 2 bedrooms · 2 beds · 2.5 baths,56404884,Sharon,t,Bozeman, Montana, United States,,2,$258.00,4.96
51214592,Condo in Bozeman · ★4.92 · 1 bedroom · 1 bed · 1 bath,290273936,Mike,t,,,1,$175.00,4.92
51225637,Condo in Bozeman · ★4.70 · 1 bedroom · 2 beds · 1 bath,414692326,Kenneth,t,,,2,$149.00,4.7
51244535,Guest suite in Bozeman · ★4.92 · 1 bedroom · 1 bed · 1 bath,53146419,Olivia,f,,,1,$88.00,4.92
51361417,Home in Bozeman · ★4.99 · 3 bedrooms · 5 beds · 2.5 baths,44712267,Emily,t,,,5,$250.00,4.99
51366615,Rental unit in Bozeman · ★4.54 · 2 bedrooms · 2 beds · 1 bath,91012372,Peter,f,,,2,$102.00,4.54
51421125,Condo in Bozeman · ★4.96 · 1 bedroom · 1 bed · 1 bath,416457956,Sean,t,,,1,$130.00,4.96
51543047,Guest suite in Bozeman · ★4.94 · 2 bedrooms · 4 beds · 1 bath,391326883,Ken,t,,,4,$231.00,4.94
51563790,Guest suite in Bozeman · ★4.94 · 1 bedroom · 2 beds · 1 bath,278688460,Jane,t,Bozeman, Montana, United States,,2,$115.00,4.94
51747515,Home in Bozeman · 3 bedrooms · 4 beds · 2.5 baths,158595657,Mountain Home,t,,,4,$167.00,
51747517,Condo in Bozeman · 1 bedroom · 1 bed · 1.5 baths,158595657,Mountain Home,t,,,1,$110.00,
51747520,Townhouse in Bozeman · 3 bedrooms · 3 beds · 3 baths,158595657,Mountain Home,t,,,3,$150.00,
51747521,Condo in Bozeman · 2 bedrooms · 2 beds · 2.5 baths,158595657,Mountain Home,t,,,2,$150.00,
51747523,Condo in Bozeman · 2 bedrooms · 3 beds · 2 baths,158595657,Mountain Home,t,,,3,$134.00,
51825573,Cottage in Bozeman · ★4.94 · 2 bedrooms · 2 beds · 1 bath,1259005,Alexandria,t,Bozeman, Montana, United States,,2,$181.00,4.94
51946585,Condo in Bozeman · ★4.92 · 2 bedrooms · 3 beds · 2 baths,112975939,Haley,t,Bozeman, Montana, United States,,3,$152.00,4.92
52005720,Home in Bozeman · ★4.92 · 1 bedroom · 1 bed · 1 bath,103773075,Bozeman Montana,t,Bozeman, Montana, United States,,1,$200.00,4.92
52164011,Condo in Bozeman · ★4.82 · 1 bedroom · 1 bed · 1 bath,317251520,Katie,t,,,1,$126.00,4.82
52225520,Guest suite in Bozeman · ★4.97 · 1 bedroom · 1 bed · 1 bath,20710905,Jacquie,t,Bozeman, Montana, United States,,1,$119.00,4.97
52258846,Condo in Bozeman · ★4.94 · 2 bedrooms · 3 beds · 1 bath,104010331,Dream MT,f,Bozeman, Montana, United States,,3,$275.00,4.94
52281958,Rental unit in Bozeman · ★4.93 · 2 bedrooms · 2 beds · 1 bath,7161309,Orlando,t,Bozeman, Montana, United States,,2,$116.00,4.93
52282359,Home in Bozeman · 4 bedrooms · 5 beds · 3 baths,22311745,Julie,f,Bozeman, Montana, United States,,5,$185.00,5.0
52303432,Condo in Bozeman · ★4.89 · 1 bedroom · 2 beds · 1 bath,271534497,Jason,f,,,2,$175.00,4.89
52425494,Condo in Bozeman · ★4.70 · 3 bedrooms · 3 beds · 2.5 baths,242945835,Stephanie,t,,,3,$293.00,4.7
52436764,Guest suite in Bozeman · ★4.97 · 2 bedrooms · 2 beds · 1 bath,3502709,Dylan,t,Bozeman, Montana, United States,,2,$119.00,4.97
52441838,Guest suite in Bozeman · ★4.81 · 1 bedroom · 2 beds · 1 bath,35291991,Tiera,t,Bozeman, Montana, United States,,2,$82.00,4.81
52457187,Rental unit in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,357080696,Cooper,t,Bozeman, Montana, United States,,1,$115.00,5.0
52513808,Condo in Bozeman · ★4.95 · 2 bedrooms · 2 beds · 2 baths,425045303,Jamie And Luke,t,Bozeman, Montana, United States,,2,$240.00,4.95
52517800,Home in Bozeman · ★4.93 · 4 bedrooms · 5 beds · 4 baths,1015718,Shannon,f,Bozeman, Montana, United States,,5,$299.00,4.93
52537069,Rental unit in Bozeman · ★4.84 · 3 bedrooms · 4 beds · 1 bath,374451536,Dan,f,,,4,$214.00,4.84
52570170,Condo in Bozeman · ★4.79 · 2 bedrooms · 3 beds · 1.5 baths,12702811,Carla,t,Bozeman, Montana, United States,,3,$168.00,4.79
52594473,Condo in Bozeman · 1 bedroom · 1 bed · 1 private bath,30465071,Sara,f,Bozeman, Montana, United States,,1,$49.00,5.0
52610317,Rental unit in Bozeman · ★4.96 · Studio · 3 beds · 1 bath,12702811,Carla,t,Bozeman, Montana, United States,,3,$206.00,4.96
52615844,Condo in Bozeman · ★4.71 · 1 bedroom · 2 beds · 1 bath,78849013,Stay Montana,t,Bozeman, Montana, United States,,2,$165.00,4.71
52620657,Guest suite in Bozeman · ★4.91 · 2 bedrooms · 4 beds · 2 baths,103579986,Hannah,t,Bozeman, Montana, United States,,4,$161.00,4.91
52629865,Townhouse in Bozeman · ★4.40 · 2 bedrooms · 2 beds · 1 bath,122381278,Evolve,t,Bozeman, Montana, United States,,2,$91.00,4.4
52733780,Home in Bozeman · 2 bedrooms · 2 beds · 1 private bath,310687828,Patti,f,Bozeman, Montana, United States,,2,$115.00,
52809552,Home in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,8224408,Paul,t,,,1,$167.00,5.0
52864546,Home in Bozeman · ★4.67 · 5 bedrooms · 9 beds · 4.5 baths,428015297,Brian,f,,,9,$850.00,4.67
52874624,Home in Bozeman · 4 bedrooms · 5 beds · 4 baths,122381278,Evolve,t,Bozeman, Montana, United States,,5,$121.00,5.0
52894917,Home in Bozeman · ★4.95 · 4 bedrooms · 4 beds · 3.5 baths,122381278,Evolve,t,Bozeman, Montana, United States,,4,$395.00,4.95
53149809,Condo in Bozeman · ★4.89 · 1 bedroom · 1 bed · 1 bath,158595657,Mountain Home,t,,,1,$213.00,4.89
53151215,Condo in Bozeman · 1 bedroom · 1 bath,417219481,Olivia,f,,,,$250.00,5.0
53278276,Guesthouse in Bozeman · 1 bedroom · 1 bed · 1 bath,388858579,Neil,t,Bozeman, Montana, United States,,1,$120.00,5.0
53281258,Condo in Bozeman · ★5.0 · Studio · 1 bed · 1 bath,225774632,Joe And Michelle,t,Bozeman, Montana, United States,,1,$175.00,5.0
53344108,Home in Bozeman · ★4.84 · 2 bedrooms · 2 beds · 1 bath,243371257,Travis,t,Bozeman, Montana, United States,,2,$87.00,4.84
53395300,Rental unit in Bozeman · ★4.17 · 1 bedroom · 1 bed · 1 bath,158595657,Mountain Home,t,,,1,$245.00,4.17
53444312,Home in Bozeman · ★4.96 · 3 bedrooms · 4 beds · 2 baths,191771128,Muneer,t,,,4,$224.00,4.96
53493470,Condo in Bozeman · ★5.0 · 2 bedrooms · 3 beds · 2 baths,194602628,Lori,t,Bozeman, Montana, United States,,3,$212.00,5.0
53607095,Condo in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,225774632,Joe And Michelle,t,Bozeman, Montana, United States,,1,$196.00,5.0
53611532,Townhouse in Bozeman · ★4.96 · 2 bedrooms · 3 beds · 1 bath,324665946,James,t,Bozeman, Montana, United States,,3,$189.00,4.96
53614256,Condo in Bozeman · ★5.0 · 2 bedrooms · 2 beds · 2 baths,225774632,Joe And Michelle,t,Bozeman, Montana, United States,,2,$279.00,5.0
53631171,Condo in Bozeman · ★4.84 · 3 bedrooms · 3 beds · 2 baths,434235941,Tuyet Ngan Thi,t,Bozeman, Montana, United States,,3,$158.00,4.84
53663663,Condo in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,339686590,Shaylee,f,,,1,$190.00,5.0
53679965,Condo in Bozeman · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,19442684,John,t,,,1,$399.00,4.8
53699638,Home in Bozeman · ★4.50 · 2 bedrooms · 2 beds · 1.5 baths,104010331,Dream MT,f,,,2,$220.00,4.5
53740492,Condo in Bozeman · ★4.96 · 2 bedrooms · 3 beds · 1.5 baths,20374203,Laura,t,Bozeman, Montana, United States,,3,$209.00,4.96
53888773,Cottage in Bozeman · ★4.97 · 1 bedroom · 2 beds · 1 bath,60108530,Lark,t,Bozeman, Montana, United States,,2,$130.00,4.97
54002559,Townhouse in Bozeman · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,308336264,Bonnie And Sam,f,Bozeman, Montana, United States,,2,$120.00,5.0
54034685,Home in Bozeman · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,8224408,Paul,t,,,4,$418.00,5.0
54056354,Home in Bozeman · ★4.59 · 4 bedrooms · 4 beds · 2.5 baths,158595657,Mountain Home,t,,,4,$480.00,4.59
54130937,Rental unit in Bozeman · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,438835491,Marylin,f,Bozeman, Montana, United States,,1,,4.59
54241392,Home in Bozeman · ★4.86 · 1 bedroom · 1 bed · 1 private bath,162342143,Evelyn,t,,,1,$85.00,4.86
54307070,Condo in Bozeman · ★4.63 · 3 bedrooms · 3 beds · 2 baths,434235941,Tuyet Ngan Thi,t,Bozeman, Montana, United States,,3,$139.00,4.63
